17201,石川県金沢市,82,玉鉾公園,石川県金沢市玉鉾2-361,,1,,1,1,,,,,36.57353748,136.622811,
17201,石川県金沢市,83,金沢市立港中学校,石川県金沢市近岡町217,1,1,,1,1,,,,1,36.609826,136.628096,
17201,石川県金沢市,84,金市やすらぎ公園,石川県金沢市金市町ニ12-1,,1,,1,1,,,,,36.61064277,136.6817193,
17201,石川県金沢市,85,金沢市金石町公民館,石川県金沢市金石西4-5-30,1,1,,1,1,,,,,36.60430974,136.5943079,
17201,石川県金沢市,86,金沢市立金石中学校,石川県金沢市金石東1-13-1,1,1,,1,1,,,,1,36.60026642,136.597261,
17201,石川県金沢市,87,金石銭五公園,石川県金沢市金石北2-147,1,1,,1,1,,,,,36.60767168,136.5970659,
17201,石川県金沢市,88,金沢市老人福祉センター松寿荘,石川県金沢市金石北3-3-33,1,1,,1,1,,,,1,36.607933,136.599387,
17201,石川県金沢市,89,金沢市立金石町小学校,石川県金沢市金石北4-1-1,1,1,,1,1,,,,1,36.608937,136.598654,
17201,石川県金沢市,90,大野湊緑地公園,石川県金沢市金石本町ロ55,,1,,1,1,,,,,36.5960929,136.5968935,
17201,石川県金沢市,91,駒帰資料保管所（旧駒帰小学校）,石川県金沢市駒帰町ヌ40-1,1,,,,1,,,,1,36.48327982,136.7279256,
17201,石川県金沢市,92,窪伏見台公園,石川県金沢市窪4-547,1,1,,1,1,,,,,36.5268493,136.6396408,
17201,石川県金沢市,93,金沢市立伏見台小学校,石川県金沢市窪5-335,1,1,,1,1,,,,1,36.52665357,136.6380041,
17201,石川県金沢市,94,金沢市伏見台公民館,石川県金沢市窪5-675,1,1,,1,1,,,,1,36.52591793,136.6380717,
17201,石川県金沢市,95,石川県立金沢錦丘高等学校・中学校,石川県金沢市窪6-218,,1,,1,1,,,,1,36.53002838,136.6413688,
17201,石川県金沢市,96,窪錦丘公園,石川県金沢市窪7-309,,1,,1,1,,,,,36.53068066,136.6391763,
17201,石川県金沢市,97,金沢市立兼六小学校,石川県金沢市兼六元町7-15,1,1,,1,1,,,,1,36.56552732,136.66613,
17201,石川県金沢市,98,金沢市味噌蔵町公民館,石川県金沢市兼六元町7-19,1,1,,1,1,,,,1,36.56644534,136.6653046,
17201,石川県金沢市,99,元町第３児童公園,石川県金沢市元町2-137,,1,,1,1,,,,,36.58061602,136.6632017,
